Session Date,Player Name,Session Title,Session Week Number,Session Start Time,Session End Time,Session Day of Week,Session Type,Drill Date,Drill End Time,Drill Start Time,Drill Title,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Accelerations Zone 4,Accelerations Zone 5,Accelerations Zone 6,Accelerations,Accelerations Total Distance Zone 1,Accelerations Total Distance Zone 2,Accelerations Total Distance Zone 3,Accelerations Total Distance Zone 4,Accelerations Total Distance Zone 5,Accelerations Total Distance Zone 6,Acceleration Impulse,Accelerations Total Time Zone 1,Accelerations Total Time Zone 2,Accelerations Total Time Zone 3,Accelerations Total Time Zone 4,Accelerations Total Time Zone 5,Accelerations Total Time Zone 6,Accelerations Zone 3 - Zone 6,Accelerations Zone 4 - Zone 6,Accelerations Zone 5 - Zone 6,Acute Chronic Ratio,Acute,Average Metabolic Power,Average Speed,Chronic,Decelerations,Decelerations Total Distance Zone 1,Decelerations Total Distance Zone 2,Decelerations Total Distance Zone 3,Decelerations Total Distance Zone 4,Decelerations Total Distance Zone 5,Decelerations Total Distance Zone 6,Decelerations Total Time Zone 1,Decelerations Total Time Zone 2,Decelerations Total Time Zone 3,Decelerations Total Time Zone 4,Decelerations Total Time Zone 5,Decelerations Total Time Zone 6,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,Decelerations Zone 3 - Zone 6,Decelerations Zone 4,Decelerations Zone 4 - Zone 6,Decelerations Zone 5,Decelerations Zone 5 - Zone 6,Decelerations Zone 6,Distance Zone 2 - Zone 6 (Relative),Distance Zone 2 - Zone 6 (Absolute),Distance Zone 3 - Zone 6 (Relative),Distance Zone 3 - Zone 6 (Absolute),Distance Zone 4 - Zone 6 (Relative),Distance Zone 4 - Zone 6 (Absolute),Total Loading,Lower Speed Loading,Distance Per Min,Primary Label,Secondary Label,Tertiary Label,Dynamic Stress Load,Dynamic Stress Load Zone 1,Dynamic Stress Load Time Zone 1,Dynamic Stress Load Zone 2,Dynamic Stress Load Time Zone 2,Dynamic Stress Load Zone 3,Dynamic Stress Load Time Zone 3,Dynamic Stress Load Zone 3 - Zone 6,Dynamic Stress Load Zone 4,Dynamic Stress Load Time Zone 4,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5,Dynamic Stress Load Time Zone 5,Dynamic Stress Load Zone 5 - Zone 6,Dynamic Stress Load Zone 6,Dynamic Stress Load Time Zone 6,Total Distance,Distance Zone 1 (Absolute),Distance Zone 1 (Relative),Distance Zone 2 (Absolute),Distance Zone 2 (Relative),Distance Zone 3 (Absolute),Distance Zone 3 (Relative),Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),Energy Expenditure (Kcal),Equivalent Metabolic Distance,Entries Zone 3 (Absolute),Entries Zone 3 (Relative),Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Explosive Distance (Absolute),Explosive Distance (Relative),External Work,Fatigue Index,High Intensity Bursts Total Distance,Duration Of High Intensity Bursts,High Intensity Bursts Maximum Speed,Number Of High Intensity Bursts,HML Distance,HMLD Per Minute,HML Time,HML Efforts Total Distance,HML Efforts,High Speed Running (Absolute),HSR Per Minute (Absolute),High Speed Running (Relative),HSR Per Minute (Relative),Impacts,Impacts Zone 1,Impacts Zone 2,Impacts Zone 3,Impacts Zone 3 - Zone 6,Impacts Zone 4,Impacts Zone 4 - Zone 6,Impacts Zone 5,Impacts Zone 5 - Zone 6,Impacts Zone 6,Max Deceleration,Player Max Speed,Metabolic Distance,Metabolic Distance Zone 1,Metabolic Distance Zone 2,Metabolic Distance Zone 3,Metabolic Distance Zone 4,Metabolic Distance Zone 5,Metabolic Distance Zone 6,Max Speed,Metabolic Time,Max Acceleration,No of Satellites,Player Position,Quality of Signal,Step Balance,Speed Intensity,Sprints,Sprint Distance,Player Sprint Threshold,Total Acceleration Loading,Total Deceleration Loading,Average Time Since Last Accel,Average Time Since Last Decel,Average Time Since Last HIB,Average Time Since Last HML Effort,Average Time Since Last Sprint,Total Time,Time Zone 1 (Absolute),Time Zone 1 (Relative),Time Zone 2 (Absolute),Time Zone 2 (Relative),Time Zone 3 (Absolute),Time Zone 3 (Relative),Time Zone 4 (Absolute),Time Zone 4 (Relative),Time Zone 5 (Absolute),Time Zone 5 (Relative),Time Zone 6 (Absolute),Time Zone 6 (Relative)
1/9/2020,Player 11,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,15,26,16,3,0,0,3,36,144,162,36,0,0,100.18,0:00:14,0:00:45,0:00:35,0:00:07,0:00:00,0:00:00,19,3,0,4,11.71,12.73,2.27,2.93,9,11,58,41,13,9,8,0:00:08,0:00:37,0:00:20,0:00:06,0:00:06,0:00:03,15,25,10,19,4,9,3,5,2,958,958,607,607,342,342,18.7,3.64,135.95,,,,76.58,8.29,0:00:47,23.99,0:00:29,20.61,0:00:08,39.76,11.61,0:00:02,19.15,4.12,0:00:00,7.54,3.42,0:00:00,1203,245,245,351,351,265,265,169,169,119,119,54,54,129.18,1455,14,14,7,7,7,7,4,4,135,135,192.55,1.21,100,0:00:37,8.43,3,308,34.86,0:00:59,312,23,173,19.61,173,19.61,27,475,299,88,115,21,27,4,6,2,5.66,9.16,309,113,304,229,248,201,108,8.43,0:00:59,3.75,19,,328,-0.04,63.31,10,179,5.5,4.9,1.38,0:03:07,0:01:20,0:04:52,0:00:32,0:01:18,0:08:50,0:03:51,0:03:51,0:02:38,0:02:38,0:01:18,0:01:18,0:00:36,0:00:36,0:00:19,0:00:19,0:00:07,0:00:07
1/9/2020,Player 11,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,32,35,13,4,3,0,7,56,126,131,32,43,0,101.43,0:00:27,0:00:47,0:00:28,0:00:07,0:00:07,0:00:00,20,7,3,4,11.71,12.47,2.2,2.93,10,38,88,40,25,8,1,0:00:25,0:00:48,0:00:23,0:00:14,0:00:03,0:00:01,25,26,13,23,7,10,2,3,1,1051,1051,610,610,362,362,21.19,4.57,132.27,,,,84.52,10.51,0:01:00,20.98,0:00:26,28.36,0:00:12,50.82,15.04,0:00:03,22.46,5.5,0:00:00,7.41,1.91,0:00:00,1311,261,261,441,441,248,248,199,199,101,101,61,61,141.76,1596,10,10,10,10,6,6,4,4,127,127,203.9,1.24,132,0:01:09,8.39,4,290,29.21,0:00:55,290,26,163,16.41,163,16.41,36,608,261,122,158,30,36,5,6,1,7.01,9.16,290,130,324,281,286,170,119,8.39,0:00:55,4.28,21,,332,-0.06,68.33,11,182,5.5,7.47,3.16,0:02:14,0:01:31,0:03:58,0:00:30,0:01:14,0:09:54,0:04:16,0:04:16,0:03:18,0:03:18,0:01:11,0:01:11,0:00:43,0:00:43,0:00:16,0:00:16,0:00:08,0:00:08
1/9/2020,Player 12,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:41,Drill 1,39,33,5,5,2,0,7,13,43,9,14,10,0,79.47,0:00:21,0:00:33,0:00:05,0:00:05,0:00:02,0:00:00,12,7,2,4,6.57,3.68,0.67,1.64,4,14,22,11,6,2,0,0:00:22,0:00:29,0:00:12,0:00:04,0:00:00,0:00:00,40,31,9,13,3,4,1,1,0,245,245,40,40,22,22,13.02,10.91,40.31,,,,13.26,5.83,0:00:36,3.9,0:00:06,1.2,0:00:00,1.2,0,0:00:00,0,0,0:00:00,0,0,0:00:00,556,312,312,205,205,18,18,20,20,1,1,0,0,58.22,656,4,4,2,2,0,0,0,0,34,34,80.97,0.54,12,0:00:07,4.04,1,35,2.52,0:00:09,24,4,1,0.08,1,0.08,0,365,61,7,7,0,0,0,0,0,4.44,9.0528,140,218,198,73,32,19,17,5.66,0:00:59,4.45,21,,332,0.05,24.4,0,0,5.5,1.37,0.1,0:02:12,0:00:42,0:00:00,0:05:28,0:00:00,0:13:48,0:11:53,0:11:53,0:01:45,0:01:45,0:00:05,0:00:05,0:00:04,0:00:04,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 12,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,110,127,51,25,13,0,38,88,370,323,177,120,0,67.55,0:01:10,0:02:41,0:01:29,0:00:42,0:00:25,0:00:00,89,38,13,4,8.29,6.52,1.17,2.07,28,75,261,143,55,39,0,0:01:17,0:03:00,0:01:27,0:00:28,0:00:19,0:00:00,123,140,50,78,19,28,9,9,0,3102,3102,1725,1725,1041,1041,65.48,26.36,70.44,,,,103.44,35.38,0:03:39,30.36,0:00:42,16.94,0:00:07,25.69,5.94,0:00:01,8.75,1.16,0:00:00,2.81,1.65,0:00:00,4496,1394,1394,1378,1378,684,684,587,587,351,351,103,103,477.68,5380,44,44,21,21,22,22,6,6,397,397,642.61,0.46,414,0:02:47,8.65,8,851,13.33,0:02:54,852,73,454,7.11,454,7.11,15,2199,427,79,94,13,15,1,2,1,4.99,9.0528,2466,916,1115,806,807,562,291,8.65,0:12:03,4.73,20,,332,0.01,225.44,26,523,5.5,12.97,6.49,0:01:33,0:01:39,0:05:48,0:00:52,0:02:26,1:03:49,0:46:38,0:46:38,0:10:36,0:10:36,0:03:18,0:03:18,0:02:05,0:02:05,0:00:57,0:00:57,0:00:13,0:00:13
1/9/2020,Player 12,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,10,16,3,0,0,0,0,6,29,3,0,0,0,90.72,0:00:06,0:00:17,0:00:02,0:00:00,0:00:00,0:00:00,3,0,0,4,6.57,6.19,1.13,1.64,1,5,10,5,1,0,0,0:00:05,0:00:14,0:00:04,0:00:00,0:00:00,0:00:00,6,14,5,6,1,1,0,0,0,67,67,0,0,0,0,2.65,2.13,67.6,,,,2.22,0.98,0:00:06,0.75,0:00:01,0,0:00:00,0,0,0:00:00,0,0,0:00:00,0,0,0:00:00,163,96,96,67,67,0,0,0,0,0,0,0,0,17.17,193,0,0,0,0,0,0,0,0,4,4,20.43,0.31,0,0:00:00,0,0,4,1.53,0:00:01,0,0,0,0,0,0,0,65,10,0,0,0,0,0,0,0,3.11,9.0528,50,60,54,24,22,4,0,3.05,0:00:24,2.7,21,,331,0.09,7.07,0,0,5.5,0,0,0:00:00,0:00:50,0:00:00,0:00:00,0:00:00,0:02:25,0:01:51,0:01:51,0:00:33,0:00:33,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 12,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,19,22,10,8,2,0,10,27,63,95,76,22,0,94.89,0:00:12,0:00:29,0:00:22,0:00:16,0:00:04,0:00:00,20,10,2,4,6.57,11.66,2.09,1.64,5,19,86,43,9,5,0,0:00:13,0:00:46,0:00:20,0:00:06,0:00:02,0:00:00,20,29,10,15,4,5,1,1,0,880,880,493,493,313,313,14.66,3.35,125.32,,,,26.72,9.01,0:00:56,7.19,0:00:10,4.08,0:00:01,5.77,1.69,0:00:00,1.69,0,0:00:00,0,0,0:00:00,1078,198,198,387,387,181,181,149,149,134,134,29,29,115.1,1296,11,11,5,5,8,8,2,2,99,99,164.25,0.47,140,0:01:02,8.03,2,263,30.53,0:00:51,276,23,163,19,163,19,4,563,107,19,23,4,4,0,0,0,4.68,9.0528,702,124,251,263,177,171,91,8.03,0:03:19,4.33,19,,332,-0.02,56.3,9,187,5.5,6.69,0.45,0:00:47,0:02:58,0:06:19,0:00:19,0:04:12,0:08:36,0:03:50,0:03:50,0:02:55,0:02:55,0:00:52,0:00:52,0:00:31,0:00:31,0:00:21,0:00:21,0:00:04,0:00:04
1/9/2020,Player 12,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,13,31,14,5,6,0,11,18,124,82,26,58,0,93.85,0:00:10,0:00:42,0:00:22,0:00:07,0:00:11,0:00:00,25,11,6,4,6.57,12.09,2.12,1.64,8,14,63,51,16,12,0,0:00:10,0:00:39,0:00:28,0:00:08,0:00:07,0:00:00,17,30,13,21,5,8,3,3,0,900,900,539,539,312,312,15.62,3,127.13,,,,32.66,9.47,0:00:58,9.29,0:00:12,7.17,0:00:03,11.81,1.83,0:00:00,4.64,1.16,0:00:00,2.81,1.65,0:00:00,1125,225,225,361,361,226,226,202,202,107,107,3,3,122.76,1383,13,13,7,7,8,8,0,0,143,143,164.75,0.56,78,0:00:37,7.04,2,253,28.6,0:00:53,248,23,110,12.42,110,12.42,6,583,127,31,37,4,6,1,2,1,4.99,9.0528,742,149,234,234,255,174,79,7.07,0:03:32,4.2,20,,331,-0.03,57.97,8,129,5.5,2.67,3.83,0:01:12,0:01:44,0:06:08,0:00:33,0:01:40,0:08:50,0:04:06,0:04:06,0:02:36,0:02:36,0:01:06,0:01:06,0:00:43,0:00:43,0:00:17,0:00:17,0:00:00,0:00:00
1/9/2020,Player 12,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,11,23,18,5,3,0,8,19,107,125,53,31,0,88.59,0:00:09,0:00:35,0:00:33,0:00:09,0:00:06,0:00:00,26,8,3,4,6.57,11.63,2.08,1.64,10,20,75,30,24,20,0,0:00:11,0:00:42,0:00:20,0:00:09,0:00:08,0:00:00,15,30,12,22,6,10,4,4,0,929,929,621,621,390,390,15.42,3.81,124.61,,,,26.65,8.92,0:00:55,8.86,0:00:11,4.26,0:00:02,6.68,2.42,0:00:00,2.42,0,0:00:00,0,0,0:00:00,1235,306,306,307,307,232,232,210,210,109,109,71,71,132.25,1489,13,13,7,7,6,6,4,4,107,107,179.76,0.41,184,0:00:59,8.65,3,286,28.87,0:00:55,294,21,179,18.11,179,18.11,5,560,116,21,26,5,5,0,0,0,4.63,9.0528,777,178,280,191,299,187,100,8.65,0:03:27,4.73,21,,333,0.04,65.19,9,207,5.5,2.14,2.12,0:01:47,0:01:17,0:05:14,0:00:38,0:01:21,0:09:54,0:05:14,0:05:14,0:02:21,0:02:21,0:01:06,0:01:06,0:00:45,0:00:45,0:00:17,0:00:17,0:00:09,0:00:09
1/9/2020,Player 13,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:41,Drill 1,53,39,6,5,2,0,7,21,47,14,13,7,0,83.65,0:00:34,0:00:38,0:00:06,0:00:04,0:00:02,0:00:00,13,7,2,4,6.29,4.31,0.8,1.57,3,15,12,24,3,0,2,0:00:32,0:00:25,0:00:16,0:00:02,0:00:00,0:00:00,54,28,15,18,2,3,0,1,1,265,265,40,40,14,14,11.35,9.19,48.12,,,,9.04,3.92,0:00:28,2.74,0:00:03,0.34,0:00:00,0.34,0,0:00:00,0,0,0:00:00,0,0,0:00:00,664,399,399,225,225,27,27,14,14,0,0,0,0,68.3,769,4,4,2,2,0,0,0,0,37,37,90.2,0.31,9,0:00:13,4.47,1,37,2.7,0:00:10,21,4,0,0,0,0,0,283,37,2,2,0,0,0,0,0,5.63,8.95,149,223,293,74,38,23,14,5.2,0:01:01,4.81,21,,322,-0.02,29,0,0,5.5,1.14,0.06,0:00:21,0:16:18,0:27:23,0:05:28,0:00:00,0:13:48,0:11:42,0:11:42,0:01:54,0:01:54,0:00:07,0:00:07,0:00:02,0:00:02,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 13,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,174,179,50,22,7,0,29,173,666,333,130,57,0,72.94,0:02:02,0:04:13,0:01:30,0:00:31,0:00:12,0:00:00,79,29,7,4,8.29,7.54,1.37,2.07,38,84,283,171,74,24,13,0:01:38,0:03:22,0:01:42,0:00:41,0:00:15,0:00:05,160,158,64,102,27,38,7,11,4,3714,3714,2111,2111,1169,1169,69.91,25,82.39,,,,129.04,36.7,0:03:59,27.77,0:00:38,24.45,0:00:10,48.61,12.79,0:00:02,24.16,9.82,0:00:00,11.37,1.55,0:00:00,5259,1545,1545,1603,1603,942,942,761,761,313,313,96,96,551.87,6215,50,50,38,38,18,18,6,6,530,530,716.21,0.49,175,0:01:23,8.11,5,938,14.7,0:03:21,955,90,408,6.4,408,6.4,33,2396,386,105,138,24,33,8,9,1,5.73,8.95,2896,903,1460,803,1152,695,247,8.56,0:14:10,4.84,20,,325,0.02,262.4,22,457,5.5,11.06,7.01,0:01:38,0:02:26,0:14:10,0:00:42,0:02:58,1:03:49,0:42:45,0:42:45,0:12:41,0:12:41,0:04:32,0:04:32,0:02:46,0:02:46,0:00:50,0:00:50,0:00:12,0:00:12
1/9/2020,Player 13,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,14,14,2,4,0,0,4,6,19,9,12,0,0,83.71,0:00:06,0:00:16,0:00:04,0:00:04,0:00:00,0:00:00,6,4,0,4,6.29,7.74,1.33,1.57,4,5,12,6,3,0,0,0:00:04,0:00:08,0:00:05,0:00:03,0:00:00,0:00:00,8,11,7,11,4,4,0,0,0,92,92,16,16,4,4,2.42,1.44,80.03,,,,3.19,0.63,0:00:04,1.03,0:00:01,0.61,0:00:00,1.05,0.45,0:00:00,0.45,0,0:00:00,0,0,0:00:00,194,102,102,76,76,12,12,4,4,0,0,0,0,21.48,242,2,2,1,1,0,0,0,0,17,17,23.83,0.37,0,0:00:00,0,0,17,6.95,0:00:05,14,3,0,0,0,0,1,40,12,3,4,1,1,0,0,0,3.74,8.95,68,53,72,30,21,12,5,4.67,0:00:29,3.61,20,,329,0.1,8.6,0,0,5.5,1.29,0,0:00:39,0:00:45,0:00:00,0:00:52,0:00:00,0:02:25,0:01:43,0:01:43,0:00:37,0:00:37,0:00:03,0:00:03,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 13,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,15,48,7,6,1,0,7,37,259,60,53,17,0,98.93,0:00:14,0:01:19,0:00:13,0:00:11,0:00:02,0:00:00,14,7,1,4,6.29,13.9,2.48,1.57,10,19,79,74,28,11,0,0:00:10,0:00:52,0:00:39,0:00:15,0:00:07,0:00:00,12,28,18,28,7,10,3,3,0,1145,1145,735,735,442,442,17.5,2.78,148.99,,,,45.64,10.06,0:01:06,8.82,0:00:11,10.45,0:00:04,21.54,2.8,0:00:00,11.09,6.74,0:00:00,8.3,1.55,0:00:00,1282,137,137,410,410,293,293,263,263,121,121,58,58,137.17,1545,15,15,13,13,4,4,4,4,151,151,193.15,0.66,56,0:00:22,8.11,2,330,38.42,0:01:06,349,27,179,20.86,179,20.86,12,669,117,44,56,6,12,5,6,1,4.35,8.95,916,92,274,197,387,242,89,8.53,0:04:07,4.37,19,,325,0.02,68.94,8,185,5.5,3.01,5.78,0:01:10,0:01:17,0:05:51,0:00:16,0:00:59,0:08:36,0:02:36,0:02:36,0:03:10,0:03:10,0:01:24,0:01:24,0:00:57,0:00:57,0:00:19,0:00:19,0:00:07,0:00:07
1/9/2020,Player 13,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,20,36,17,2,1,0,3,58,184,117,7,2,0,97.34,0:00:23,0:01:02,0:00:28,0:00:02,0:00:01,0:00:00,20,3,1,4,6.29,12.54,2.27,1.57,7,28,70,44,10,6,6,0:00:16,0:00:48,0:00:25,0:00:04,0:00:04,0:00:02,24,34,13,20,4,7,2,3,1,1027,1027,583,583,278,278,16.15,3.63,136.38,,,,33.09,10.58,0:01:08,7.12,0:00:10,6.81,0:00:02,10.27,2.3,0:00:00,3.45,1.16,0:00:00,1.16,0,0:00:00,1207,180,180,444,444,304,304,177,177,77,77,24,24,127.31,1434,19,19,8,8,5,5,1,1,121,121,174.75,0.53,0,0:00:00,0,0,223,25.2,0:00:48,221,23,102,11.49,102,11.49,5,681,106,29,34,4,5,1,1,0,5.23,8.95,821,113,272,240,356,164,61,8.56,0:04:06,4.23,20,,322,0.03,61.93,6,116,5.5,0.15,0.39,0:03:24,0:01:53,0:00:00,0:00:31,0:02:05,0:08:50,0:03:02,0:03:02,0:03:25,0:03:25,0:01:28,0:01:28,0:00:39,0:00:39,0:00:12,0:00:12,0:00:03,0:00:03
1/9/2020,Player 13,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,28,35,17,4,3,0,7,38,150,131,31,31,0,92.75,0:00:19,0:00:50,0:00:37,0:00:06,0:00:07,0:00:00,24,7,3,4,6.29,12.67,2.27,1.57,14,14,107,23,30,7,5,0:00:13,0:00:56,0:00:14,0:00:15,0:00:03,0:00:02,20,41,9,23,10,14,2,4,2,1117,1117,706,706,405,405,17.5,3.72,136.02,,,,34.62,11.03,0:01:09,7.73,0:00:10,5.63,0:00:02,12.97,5.42,0:00:00,7.34,1.92,0:00:00,1.92,0,0:00:00,1348,231,231,410,410,301,301,294,294,102,102,9,9,144.07,1623,10,10,14,14,8,8,1,1,204,204,190.05,0.5,110,0:00:48,6.72,2,315,31.79,0:01:08,334,32,111,11.21,111,11.21,12,693,109,24,36,10,12,2,2,0,5.73,8.95,897,140,311,240,342,250,66,7.73,0:04:13,4.84,21,,321,0.01,69.75,7,136,5.5,3.97,0.79,0:02:28,0:01:02,0:15:52,0:00:25,0:02:04,0:09:54,0:03:52,0:03:52,0:03:13,0:03:13,0:01:26,0:01:26,0:01:04,0:01:04,0:00:16,0:00:16,0:00:01,0:00:01
1/9/2020,Player 14,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,97,138,59,24,8,2,34,86,471,466,203,48,11,73.89,0:01:06,0:03:01,0:01:59,0:00:44,0:00:12,0:00:02,93,34,10,4,6.57,7.86,1.37,1.64,35,93,230,193,67,19,25,0:01:14,0:02:42,0:01:41,0:00:36,0:00:08,0:00:13,114,109,58,93,21,35,7,14,7,3212,3212,2020,2020,1241,1241,77.95,29.53,82.42,,,,240.5,41.59,0:03:50,65.62,0:01:25,55.41,0:00:24,118.95,41.19,0:00:07,63.54,17.01,0:00:01,22.36,5.35,0:00:00,4441,1230,1230,1192,1192,779,779,672,672,374,374,196,196,485.65,5469,41,41,26,26,21,21,13,13,514,514,642,1.05,568,0:04:34,9.17,14,1084,20.12,0:03:41,1069,93,570,10.57,570,10.57,96,2301,858,245,341,77,96,16,19,3,7.3,10.29445268,2569,734,1139,649,833,739,349,9.17,0:11:45,5.48,20,,300,-0.01,229.18,32,664,5.5,31.65,9.05,0:01:13,0:01:13,0:04:28,0:00:37,0:01:53,0:53:53,0:36:56,0:36:56,0:09:19,0:09:19,0:03:45,0:03:45,0:02:24,0:02:24,0:01:01,0:01:01,0:00:25,0:00:25
1/9/2020,Player 14,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:42,Drill 1,22,29,8,3,3,2,8,14,38,17,7,7,11,73.1,0:00:14,0:00:29,0:00:11,0:00:02,0:00:03,0:00:02,16,8,5,4,6.57,3.79,0.68,1.64,4,16,11,17,4,5,0,0:00:20,0:00:25,0:00:11,0:00:03,0:00:01,0:00:00,38,22,9,13,2,4,2,2,0,236,236,47,47,22,22,16.18,13.91,40.52,,,,32.26,9.14,0:00:52,9.29,0:00:11,7.65,0:00:03,11.66,4.01,0:00:00,4.01,0,0:00:00,0,0,0:00:00,559,323,323,190,190,25,25,22,22,0,0,0,0,60.07,676,5,5,1,1,0,0,0,0,40,40,75.31,1.31,20,0:00:13,4.19,1,40,2.91,0:00:11,28,6,0,0,0,0,7,526,118,36,43,7,7,0,0,0,4.47,10.29445268,135,212,213,61,34,22,18,5.3,0:00:55,5.48,20,,299,-0.04,24.55,0,0,5.5,1.73,0.16,0:00:18,0:00:42,0:27:21,0:03:38,0:00:00,0:13:48,0:11:57,0:11:57,0:01:38,0:01:38,0:00:07,0:00:07,0:00:04,0:00:04,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 14,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,8,19,1,2,0,0,2,6,22,1,3,0,0,89.52,0:00:05,0:00:18,0:00:00,0:00:01,0:00:00,0:00:00,3,2,0,4,6.57,6.27,1.13,1.64,0,2,8,6,0,0,0,0:00:03,0:00:09,0:00:06,0:00:00,0:00:00,0:00:00,9,12,7,7,0,0,0,0,0,66,66,1,1,0,0,3.05,2.26,67.79,,,,6.45,1.21,0:00:07,1.4,0:00:01,2.44,0:00:01,3.39,0.94,0:00:00,0.94,0,0:00:00,0,0,0:00:00,164,98,98,65,65,1,1,0,0,0,0,0,0,17.41,196,0,0,0,0,0,0,0,0,6,6,21.37,0.91,0,0:00:00,0,0,6,2.62,0:00:02,0,0,0,0,0,0,2,77,17,11,13,2,2,0,0,0,2.88,10.29445268,47,61,56,22,18,5,1,3.2,0:00:22,3.41,21,,307,-0.04,7.1,0,0,5.5,0.42,0,0:01:22,0:00:00,0:00:00,0:00:00,0:00:00,0:02:25,0:01:52,0:01:52,0:00:32,0:00:32,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 14,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,13,28,20,7,1,0,8,17,158,161,58,11,0,99.84,0:00:12,0:00:51,0:00:40,0:00:12,0:00:02,0:00:00,28,8,1,4,6.57,13.82,2.37,1.64,13,39,64,62,25,3,12,0:00:18,0:00:41,0:00:31,0:00:12,0:00:00,0:00:06,19,23,17,30,9,13,1,4,3,1034,1034,703,703,422,422,20.22,3.7,142.5,,,,71.25,11.33,0:01:02,20.15,0:00:27,14.79,0:00:06,34.82,11.39,0:00:02,20.03,3.3,0:00:00,8.64,5.35,0:00:00,1226,192,192,331,331,281,281,277,277,99,99,45,45,136.4,1536,10,10,12,12,8,8,2,2,198,198,187.68,1.09,169,0:01:42,9.17,5,343,39.89,0:01:12,345,33,145,16.82,145,16.82,28,628,271,65,93,22,28,3,6,3,7.08,10.29445268,837,119,270,176,316,238,107,9.17,0:03:42,4.25,19,,300,-0.01,65.41,9,157,5.5,9.84,2.21,0:01:02,0:00:37,0:02:58,0:00:12,0:04:13,0:08:36,0:03:21,0:03:21,0:02:31,0:02:31,0:01:20,0:01:20,0:01:00,0:01:00,0:00:16,0:00:16,0:00:05,0:00:05
